,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,timestamp
38,Thu Jun 17 06:28:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@YashCultSumith @RSYHCF @TheNameIsYash @Mani_Rocky__ @YashCultSuhas @YashTeluguFc @TeamOnlyYash Bro tweet delete ayindi nuvu kuda delete cheyi

😌😌😌😌
#YashBoss #Yash19
#KGFChapter2 @TheNameIsYash",Bro tweet delete ayindi nuvu kuda delete cheyi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ht,0,0,YashCultSumith,27675,765,746,,,"sjshetti_752, YashCultSumith, RSYHCF, TheNameIsYash, Mani_Rocky__, YashCultSuhas, YashTeluguFc, TeamOnlyYash",,India,2021-06-17 06:28:13+00:00
39,Thu Jun 17 06:28:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ennada ethu podura tweet ku nee oru 100likes kuda vara mattanguthu...😒

Papoom Endha Tweet Ku Evlo Likes Varudhunu...✌🏻

@Suriya_offl 🙏🏻

#Suriya #NadippinNayagan
#Navarasa #Suriya39 #Suriya40 #VaadiVaasal https://t.co/Edw7BXpNpN",Ennada ethu podura tweet ku nee oru likes kuda vara mattanguthu ... Papoom Endha Tweet Ku Evlo Likes Varudhunu ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,NGKfairose,24510,166,357,,,OnlineSuriyaFT,,,2021-06-17 06:28:15+00:00
40,Thu Jun 17 06:28:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ennada ethu podura tweet ku nee oru 100likes kuda vara mattanguthu...😒

Papoom Endha Tweet Ku Evlo Likes Varudhunu...✌🏻

@Suriya_offl 🙏🏻

#Suriya #NadippinNayagan
#Navarasa #Suriya39 #Suriya40 #VaadiVaasal https://t.co/Edw7BXpNpN",Ennada ethu podura tweet ku nee oru likes kuda vara mattanguthu ... Papoom Endha Tweet Ku Evlo Likes Varudhunu ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,UmaSankar_offl,51156,841,334,,,OnlineSuriyaFT,,"Jayankondam, India",2021-06-17 06:28:17+00:00
41,Thu Jun 17 06:28:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ennada ethu podura tweet ku nee oru 100likes kuda vara mattanguthu...😒

Papoom Endha Tweet Ku Evlo Likes Varudhunu...✌🏻

@Suriya_offl 🙏🏻

#Suriya #NadippinNayagan
#Navarasa #Suriya39 #Suriya40 #VaadiVaasal https://t.co/Edw7BXpNpN",Ennada ethu podura tweet ku nee oru likes kuda vara mattanguthu ... Papoom Endha Tweet Ku Evlo Likes Varudhunu ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,SuriyaOnline01,185,4,8,,,OnlineSuriyaFT,,,2021-06-17 06:28:18+00:00
42,Thu Jun 17 06:28:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Corona Valla Me Bots Ki Em kadu EMo Kani People Ki Effect Avvudi And Pre-Rlz Biz Dani meeda Depend Avvutundi And VakeelSaab Off-Beat Drama Remake Movie Ayyina 79.6Crs Ap/Tg
Top3 Ap/Tg Pre-Rlz Biz Lo 2 mave Vunnayi (Non-pan India) Inka Discos Enti",Corona Valla Me Bots Ki Em kadu EMo Kani People Ki Effect Avvudi And Pre-Rlz Biz Dani meeda Depend Avvutundi And VakeelSaab Off-Beat Drama Remake Movie Ayyina Crs Ap/TgTop3 Ap/Tg Pre-Rlz Biz Lo mave Vunnayi Non-pan India Inka Discos Enti,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,imJV45,5476,134,120,,,JarvisTweetsTm2,,,2021-06-17 06:28:19+00:00
43,Thu Jun 17 06:28:22 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,larusticapizza,19475,287,355,,,GBNEWS,,"Surrey, UK",2021-06-17 06:28:22+00:00
44,Thu Jun 17 06:28:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","【ユーザーギャラリー #1】 音楽クリエイター・イロハ氏が語る！
ハイブリッド・オーディオ・プロダクション・システム『Pro Tools | Carbon』の魅力。

↓実際使っていただいた感想や工夫など生の声をお届け
https://t.co/BDIOkmoNNb

#protoolscarbon #avid #carbongallery #iroha #いろは https://t.co/X6FCIWDdU0",Pro Tools Carbon,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ja,0,0,TACSYSTEM,1647,770,89,,,Avid_JPN,,東京都品川区上大崎3-5-1,2021-06-17 06:28:23+00:00
45,Thu Jun 17 06:28:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sorry to say
Bunny looks lo gani dressing style gani on screen ki equal ga maintain chestaduu nd also bunny off screen pics trend ayinantha nak telisi south lo evarivi trend ayi undavv  face lo smile looks gani no one match 
Any dayy AA&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;other 
#Pushpa @alluarjun https://t.co/sWSeuT0P5G",Sorry sayBunny looks lo gani dressing style gani screen ki equal ga maintain chestaduu nd also bunny screen pics trend ayinantha nak telisi south lo evarivi trend ayi undavv face lo smile looks gani one match Any dayy AA gt gt gt gt gt gt gt gtther,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.45)",-0.06666666666666667,0.45,en,0,0,lalatendu_lenka,41981,271,1313,,,Allu___sujan,,"Orissa, India",2021-06-17 06:28:24+00:00
46,Thu Jun 17 06:28:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ennada ethu podura tweet ku nee oru 100likes kuda vara mattanguthu...😒

Papoom Endha Tweet Ku Evlo Likes Varudhunu...✌🏻

@Suriya_offl 🙏🏻

#Suriya #NadippinNayagan
#Navarasa #Suriya39 #Suriya40 #VaadiVaasal https://t.co/Edw7BXpNpN",Ennada ethu podura tweet ku nee oru likes kuda vara mattanguthu ... Papoom Endha Tweet Ku Evlo Likes Varudhunu ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,aadhyz,24225,89,50,,,OnlineSuriyaFT,,,2021-06-17 06:28:25+00:00
47,Thu Jun 17 06:28:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buy airtime across all networks from Mpesa even with Fuliza via @F_M_Networks paybill 555443
Account number; your phone number.  

#HowRutoSabotagedUhuru Kabando Locatelli Ramos #JKLive #javascript Arteta #SergioRamos #UhuruWaMamaMboga tony https://t.co/cHwIrAGreJ",Buy airtime across networks Mpesa even Fuliza via paybill Account number phone number Kabando Locatelli Ramos Arteta tony,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Ti_fannie,2324,4626,296,,,"iamsoniah, F_M_Networks",,"Nairobi, Kenya",2021-06-17 06:28:26+00:00
48,Thu Jun 17 06:28:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","If every passenger car in the world was switched to an electric vehicle tomorrow, global CO2 emissions would decline between 0 and 5%.

That's because EVs have their own, unappreciated carbon footprint.

https://t.co/xQpbFa1FtI",If every passenger car world switched electric vehicle tomorrow global CO2 emissions would decline .That 's EVs unappreciated carbon footprint,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,angryireland,7958,503,1192,,,Mangan150,,Ireland,2021-06-17 06:28:31+00:00
49,Thu Jun 17 06:28:32 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","「Pro Tools | Carbonユーザー・ギャラリー」 はじめました！

アーティストやエンジニアからご好評のハイブリッド・オーディオ・プロダクション・システム。

↓実際お使いのお客さまの声を事例より少しカジュアルにご紹介
https://t.co/AGuxSMdWIb

#protoolscarbon #avid #avidblogs #carbongallery https://t.co/m1gAXNdO8N",Pro Tools Carbon,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ja,0,0,TACSYSTEM,1648,770,89,,,Avid_JPN,,東京都品川区上大崎3-5-1,2021-06-17 06:28:32+00:00
50,Thu Jun 17 06:28:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@itsvignesh_ @sebyjoy25 @LetsOTT @dhanushkraja TN la 5 crc opening kuda vakku illa edhula enga fan base pathi pesuran punda mavane 😅😅 ungala patha siripu punda thanda varuthu baadu,TN la crc opening kuda vakku illa edhula enga fan base pathi pesuran punda mavane ungala patha siripu punda thanda varuthu baadu,"Sentiment(polarity=-0.8, subjectivity=1.0)",-0.8,1.0,et,0,0,Ajithpuchan,28656,356,206,,,"dhanush_rithik, itsvignesh_, sebyjoy25, LetsOTT, dhanushkraja",,Nagercoil ,2021-06-17 06:28:39+00:00
51,Thu Jun 17 06:28:40 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Luxembourg #Fintech @Finologee Develops Automated #Payments Solutions for Enhancing Workflows

""Such collaborations strengthen our ecosystem and thus fully reflect the philosophy and vision that lies behind the #LHoFT."" - @pierregramegna 

👉 https://t.co/UvcQ8zBXCw
#Regtech https://t.co/tHAi7v7Svm",Luxembourg Develops Automated Solutions Enhancing Workflows '' Such collaborations strengthen ecosystem thus fully reflect philosophy vision lies behind '',"Sentiment(polarity=-0.2, subjectivity=0.6)",-0.2,0.6,en,0,0,raoulmulheims,1459,951,682,,"Fintech, Payments","The_LHoFT, finologee",,Luxembourg,2021-06-17 06:28:40+00:00
52,Thu Jun 17 06:28:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,pottinger58,3517,157,203,,,GBNEWS,,Wealdstone ,2021-06-17 06:28:41+00:00
53,Thu Jun 17 06:28:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","音楽クリエイター・イロハ氏による、Pro Tools | Carbonインスパイアード・ソング
""Only for C""のミュージック・ビデオです！So Cool！
https://t.co/yL5KjfqCnA

""Only for C""は以下の音楽配信サービスでもご試聴頂けます。
https://t.co/DofX6BvdKR

#Iroha #イロハ #protools #protoolscarbon #avid https://t.co/RsoxEWi7P1",Pro Tools Carbon '' Only C '' So Cool C '',"Sentiment(polarity=0.175, subjectivity=0.825)",0.175,0.825,ja,0,0,TACSYSTEM,1649,770,89,True,,Avid_JPN,,東京都品川区上大崎3-5-1,2021-06-17 06:28:47+00:00
54,Thu Jun 17 06:28:50 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GSCOTT71212158,8028,251,1115,,,GBNEWS,,,2021-06-17 06:28:50+00:00
55,Thu Jun 17 06:28:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I don't want meat from Australia. Besides their ghastly animal welfare standards and the low quality of their meat compared to EU and UK meat, there's the inescapable fact that we should be reducing about our carbon footprint. But why are the farmers not protesting???",I n't want meat Australia Besides ghastly animal welfare standards low quality meat compared EU UK meat 's inescapable fact reducing carbon footprint But farmers protesting,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,en,0,0,Moomin99576229,16558,5340,5292,,,artemis0801,,Inland,2021-06-17 06:28:51+00:00
56,Thu Jun 17 06:28:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ApeiroX offers commerce and fintech on one platform.

We are airdropping 5% of the total supply to the decentralized community. At least $10 per participant.

To receive the airdrop, visit this telegram bot https://t.co/HCQR6wJb2b

Our Contract Address is:
https://t.co/9ruLGBSE64",ApeiroX offers commerce fintech one platform.We airdropping total supply decentralized community At least 10 per participant.To receive airdrop visit telegram bot Contract Address,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.3833333333333333)",-0.06666666666666667,0.3833333333333333,en,0,0,IamFK_4,168,3,179,,,apeiroxcom,,,2021-06-17 06:28:53+00:00
57,Thu Jun 17 06:28:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The store is back online with new stuff!!! 🎉🎉

https://t.co/KJnG6XxSkK  
Click the link 👆🏽to check out these and more! 🥰 Thank you! 

(Nationwide Delivery Available)

#obyanduju #AbujaTwitterCommunity https://t.co/52ehoiYMAR",The store back online new stuff Click link check Thank Nationwide Delivery Available,"Sentiment(polarity=0.1787878787878788, subjectivity=0.28484848484848485)",0.1787878787878788,0.28484848484848485,en,0,0,mmuozi,68293,1107,269,False,,obyanduju,,Feminist Coven,2021-06-17 06:28:54+00:00
58,Thu Jun 17 06:28:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,cookie_trader,13858,1235,977,,,GBNEWS,,"Edinburgh, Scotland",2021-06-17 06:28:56+00:00
59,Thu Jun 17 06:28:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Carbon’s Impact on the Largest Desert of the World. #TiredEarth #desert #WorldDesertificationDay #desertification #UNCCD #ClimateAction https://t.co/qVUflqZ1cl,Carbons Impact Largest Desert World,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,sara_s_2020,4288,7279,5932,,"TiredEarth, desert, WorldDesertificationDay, desertification, UNCCD",Tiredearth,,"Bristol, England",2021-06-17 06:28:58+00:00
60,Thu Jun 17 06:29:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buy airtime across all networks from Mpesa even with Fuliza via @F_M_Networks paybill 555443
Account number; your phone number.  

#HowRutoSabotagedUhuru Kabando Locatelli Ramos #JKLive #javascript Arteta #SergioRamos #UhuruWaMamaMboga tony https://t.co/cHwIrAGreJ",Buy airtime across networks Mpesa even Fuliza via paybill Account number phone number Kabando Locatelli Ramos Arteta tony,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,254Kevohh,31444,8428,5722,,,"iamsoniah, F_M_Networks",,Kirinyaga back left,2021-06-17 06:29:01+00:00
61,Thu Jun 17 06:29:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,vjwilling,11202,215,251,,,GBNEWS,,,2021-06-17 06:29:03+00:00
62,Thu Jun 17 06:29:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","First and last warning..⚠️

Inkosari families joliki pothe First evartho start chesthano kuda telidhu nv aapina nen Aapanu👍",First last warning .. Inkosari families joliki pothe First evartho start chesthano kuda telidhu nv aapina nen Aapanu,"Sentiment(polarity=0.16666666666666666, subjectivity=0.24444444444444444)",0.16666666666666666,0.24444444444444444,et,0,0,SURYABHAI10001,153300,302,62,,,TWTM__,,,2021-06-17 06:29:04+00:00
63,Thu Jun 17 06:29:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@HeadNinja007 @CSamurai88 Absolutely. Biracials are a buffer class for European supremacy and play as carbon copy black ppl on tv. Biracials and European will learn that melanated ppl will always have the overall advantage genetically, physically, spiritually, and mentally. https://t.co/tMFQixVvXG",Absolutely Biracials buffer class European supremacy play carbon copy black ppl tv Biracials European learn melanated ppl always overall advantage genetically physically spiritually mentally,"Sentiment(polarity=-0.011111111111111108, subjectivity=0.2555555555555556)",-0.011111111111111108,0.2555555555555556,en,0,0,spade_jhonnie,3931,99,1289,,,"GeminiM57993949, HeadNinja007, CSamurai88",,The Playa land,2021-06-17 06:29:07+00:00
64,Thu Jun 17 06:29:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Black Sea stores unusually high levels of dissolved organic carbon. A team @ICBM_uol @AWI_de @marum_de @MarineMicrobio presents a possible explanation in @ScienceAdvances.
#dissolved #organic #matter #marinechemistry https://t.co/rccLB3PGNL",The Black Sea stores unusually high levels dissolved organic carbon A team presents possible explanation,"Sentiment(polarity=-0.002222222222222218, subjectivity=0.6577777777777777)",-0.002222222222222218,0.6577777777777777,en,0,0,ICBM_uol,361,626,92,,,"idw_online_en, ICBM_uol, AWI_de, marum_de",,Oldenburg/Wilhelmshaven Germany,2021-06-17 06:29:13+00:00
65,Thu Jun 17 06:29:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Akka&amp;bava married:
Bava:konchem pani padindi..vellali..kani mana firstnight?
Akka:badha padakandi..nenu mi panulaki addu ranu..tammudu anni chuskuntadu le..
Bava:Pelli panulu ok,first night?
Akka:adhi kuda--😬
Bava:ah?😳
Akka:mirellandi..sarena?(uff..noru control lo pettukovali) https://t.co/BJ9gYyCDAX",Akka amp bava married Bava konchem pani padindi .. vellali .. kani mana firstnight Akka badha padakandi .. nenu mi panulaki addu ranu .. tammudu anni chuskuntadu le .. Bavaelli panulu ok first night Akka adhi kuda -- Bava ah Akka mirellandi .. sarena uff .. noru control lo pettukovali,"Sentiment(polarity=0.3333333333333333, subjectivity=0.3611111111111111)",0.3333333333333333,0.3611111111111111,et,0,0,Nick46137208,1794,129,272,,,Incestraja1,,,2021-06-17 06:29:19+00:00
